instance_file,n_items,capacity,total_weight,total_value,feasible,inference_time_ms,selected_items
instance_0959.npz,20,5427,5394,6385,1,6.7652,"[0, 1, 6, 9, 12, 13, 14, 15, 16, 17, 18, 19]"
instance_0960.npz,38,13546,13515,15567,1,33.962,"[0, 1, 3, 4, 5, 8, 10, 11, 14, 15, 17, 18, 20, 24, 30, 31, 32, 35, 36, 37]"
instance_0961.npz,38,9879,9877,11701,1,24.3252,"[2, 3, 5, 6, 8, 9, 11, 13, 16, 18, 19, 20, 23, 25, 27, 29, 30, 31, 32, 33, 34, 35, 36]"
instance_0962.npz,28,9322,9319,10917,1,16.518,"[0, 3, 4, 5, 6, 7, 8, 10, 12, 15, 16, 18, 22, 23, 24, 25, 26, 27]"
instance_0963.npz,13,3436,3434,3840,1,2.6828,"[2, 4, 6, 7, 9, 11, 12]"
instance_0964.npz,43,15870,15859,18353,1,45.8785,"[0, 2, 3, 4, 6, 8, 10, 11, 13, 14, 15, 18, 19, 20, 21, 24, 25, 26, 27, 29, 30, 32, 33, 34, 38, 39, 40, 41]"
instance_0965.npz,99,30729,30729,34356,1,216.1317,"[2, 3, 4, 6, 7, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 49, 51, 52, 53, 54, 55, 56, 59, 61, 63, 67, 68, 69, 70, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 83, 84, 87, 88, 89, 90, 97]"
instance_0966.npz,51,16015,16010,18334,1,52.838,"[0, 1, 2, 3, 4, 6, 9, 10, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 33, 38, 39, 40, 41, 43, 44, 48, 49, 50]"
instance_0967.npz,48,15161,15150,16498,1,48.7794,"[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 14, 16, 18, 20, 21, 22, 25, 26, 27, 28, 31, 33, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47]"
instance_0968.npz,80,29813,29813,33859,1,165.8663,"[0, 1, 7, 8, 9, 11, 12, 14, 17, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 36, 39, 40, 41, 42, 43, 44, 45, 47, 49, 50, 52, 53, 56, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 69, 72, 73, 74, 75, 79]"
instance_0969.npz,65,19964,19960,21994,1,91.6194,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 15, 16, 18, 19, 20, 21, 22, 25, 26, 30, 31, 32, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 47, 52, 53, 54, 55, 57, 58, 59, 61, 62, 63, 64]"
instance_0970.npz,63,23373,23360,25445,1,105.4048,"[0, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36, 39, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 62]"
instance_0971.npz,96,34185,34180,38397,1,232.9852,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 20, 21, 23, 24, 25, 26, 27, 28, 30, 32, 33, 34, 35, 37, 38, 39, 41, 42, 43, 45, 48, 51, 52, 55, 56, 57, 61, 63, 64, 66, 67, 68, 69, 70, 72, 73, 74, 77, 78, 79, 80, 81, 83, 84, 86, 90, 91, 92, 93, 94]"
instance_0972.npz,89,30607,30607,33802,1,197.693,"[0, 1, 2, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 27, 28, 29, 30, 32, 33, 34, 35, 36, 38, 39, 40, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 61, 62, 67, 69, 73, 74, 75, 76, 77, 79, 80, 81, 82, 84, 85, 86, 87, 88]"
instance_0973.npz,26,9967,9956,11279,1,16.7139,"[2, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]"
instance_0974.npz,44,17147,17141,19155,1,54.055,"[1, 2, 4, 5, 7, 8, 9, 11, 15, 16, 19, 20, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42]"
instance_0975.npz,29,11808,11780,13879,1,20.4812,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28]"
instance_0976.npz,97,34347,34347,38344,1,238.4277,"[1, 2, 3, 4, 5, 7, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 61, 66, 69, 70, 71, 73, 74, 75, 76, 79, 80, 82, 83, 84, 85, 87, 88, 89, 92, 94, 95, 96]"
instance_0977.npz,30,11247,11242,12221,1,25.5164,"[0, 1, 2, 3, 4, 6, 7, 8, 11, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 28]"
instance_0978.npz,16,6463,6423,7310,1,7.4811,"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15]"
instance_0979.npz,85,31865,31860,34826,1,206.4747,"[0, 2, 3, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 65, 66, 67, 68, 69, 71, 72, 73, 75, 76, 78, 79, 82, 83, 84]"
instance_0980.npz,91,37606,37606,41548,1,258.9304,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 67, 68, 69, 70, 71, 72, 75, 76, 77, 78, 80, 84, 86, 88, 89, 90]"
instance_0981.npz,80,34419,34419,37780,1,193.7567,"[0, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 74, 75, 76, 78]"
instance_0982.npz,40,15562,15556,16509,1,42.0716,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39]"
instance_0983.npz,75,31101,31100,34134,1,170.9805,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 58, 59, 61, 63, 65, 66, 67, 68, 69, 74]"
instance_0984.npz,99,42586,42586,46069,1,289.2771,"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 47, 48, 50, 51, 52, 53, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 71, 72, 74, 75, 76, 78, 80, 81, 82, 84, 85, 86, 87, 89, 90, 91, 92, 94, 95, 97, 98]"
instance_0985.npz,58,24535,24534,27013,1,99.9079,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 19, 20, 21, 22, 23, 26, 27, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 48, 49, 52, 53, 54, 55, 57]"
instance_0986.npz,32,11709,11706,12765,1,26.6206,"[0, 1, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31]"
instance_0987.npz,16,5676,5635,6332,1,6.1645,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]"
instance_0988.npz,74,36719,36716,39277,1,189.2217,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 48, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 70, 72, 73]"
instance_0989.npz,65,31497,31493,33559,1,149.0322,"[0, 1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64]"
instance_0990.npz,70,32849,32848,34939,1,175.3871,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 64, 67, 68, 69]"
instance_0991.npz,71,30883,30883,33248,1,162.8761,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24, 25, 26, 27, 28, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 66, 67, 68, 69, 70]"
instance_0992.npz,29,12452,12446,12996,1,25.5242,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 23, 24, 25, 26, 27, 28]"
instance_0993.npz,28,10888,10884,11020,1,24.004,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
instance_0994.npz,65,29182,29181,30719,1,139.1385,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64]"
instance_0995.npz,48,22586,22570,24097,1,78.2475,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47]"
instance_0996.npz,88,46042,46042,49264,1,308.1122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]"
instance_0997.npz,37,17043,17043,17723,1,46.3737,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]"
instance_0998.npz,61,29518,29517,30930,1,238.7882,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]"
instance_0999.npz,42,21862,21814,23199,1,85.619,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41]"
